# Job 44: 44
# GPU: 6
# Command: python train.py --level 44 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/44
# Started: 2026-01-19T22:30:54.651569
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/44/level44_100m_20260119_223059
Auto r_h_mode: none (level 44 has bounded/no W_h)
Model: Level 44, 32,996,480 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step   3540 | loss nan | lr 9.98e-05 | grad nan | tok/s 139778
step   3550 | loss nan | lr 1.46e-04 | grad nan | tok/s 139804
step   3560 | loss nan | lr 1.92e-04 | grad nan | tok/s 142779
step   3570 | loss nan | lr 2.35e-04 | grad nan | tok/s 140177
step   3580 | loss nan | lr 2.69e-04 | grad nan | tok/s 138875
step   3590 | loss nan | lr 2.91e-04 | grad nan | tok/s 143395
step   3600 | loss nan | lr 3.00e-04 | grad nan | tok/s 136352
step   3610 | loss nan | lr 2.94e-04 | grad nan | tok/s 140442
step   3620 | loss nan | lr 2.74e-04 | grad nan | tok/s 137193
step   3630 | loss nan | lr 2.42e-04 | grad nan | tok/s 147187
step   3640 | loss nan | lr 2.01e-04 | grad nan | tok/s 140055
step   3650 | loss nan | lr 1.55e-04 | grad nan | tok/s 147996
step   3660 | loss nan | lr 1.09e-04 | grad nan | tok/s 148407
step   3670 | loss nan | lr 6.65e-05 | grad nan | tok/s 148328
step   3680 | loss nan | lr 3.24e-05 | grad nan | tok/s 148562
step   3690 | loss nan | lr 9.84e-06 | grad nan | tok/s 145219
step   3700 | loss nan | lr 1.07e-06 | grad nan | tok/s 143070
step   3710 | loss nan | lr 6.93e-06 | grad nan | tok/s 141339
step   3720 | loss nan | lr 2.68e-05 | grad nan | tok/s 143610
step   3730 | loss nan | lr 5.89e-05 | grad nan | tok/s 138649
step   3740 | loss nan | lr 9.98e-05 | grad nan | tok/s 142147
step   3750 | loss nan | lr 1.46e-04 | grad nan | tok/s 146373
step   3760 | loss nan | lr 1.92e-04 | grad nan | tok/s 143112
step   3770 | loss nan | lr 2.35e-04 | grad nan | tok/s 145709
step   3780 | loss nan | lr 2.69e-04 | grad nan | tok/s 143020
step   3790 | loss nan | lr 2.91e-04 | grad nan | tok/s 143765
step   3800 | loss nan | lr 3.00e-04 | grad nan | tok/s 143403
step   3810 | loss nan | lr 2.94e-04 | grad nan | tok/s 141732
step   3820 | loss nan | lr 2.74e-04 | grad nan | tok/s 142928
step   3830 | loss nan | lr 2.42e-04 | grad nan | tok/s 143402
step   3840 | loss nan | lr 2.01e-04 | grad nan | tok/s 142380
step   3850 | loss nan | lr 1.55e-04 | grad nan | tok/s 142244
step   3860 | loss nan | lr 1.09e-04 | grad nan | tok/s 142150
step   3870 | loss nan | lr 6.65e-05 | grad nan | tok/s 143278
step   3880 | loss nan | lr 3.24e-05 | grad nan | tok/s 142972
step   3890 | loss nan | lr 9.84e-06 | grad nan | tok/s 139721
step   3900 | loss nan | lr 1.07e-06 | grad nan | tok/s 142150
step   3910 | loss nan | lr 6.93e-06 | grad nan | tok/s 142516
step   3920 | loss nan | lr 2.68e-05 | grad nan | tok/s 107208
step   3930 | loss nan | lr 5.89e-05 | grad nan | tok/s 101617
step   3940 | loss nan | lr 9.98e-05 | grad nan | tok/s 99487
step   3950 | loss nan | lr 1.46e-04 | grad nan | tok/s 100419
step   3960 | loss nan | lr 1.92e-04 | grad nan | tok/s 104326
step   3970 | loss nan | lr 2.35e-04 | grad nan | tok/s 102427
step   3980 | loss nan | lr 2.69e-04 | grad nan | tok/s 103770
step   3990 | loss nan | lr 2.91e-04 | grad nan | tok/s 103883
step   4000 | loss nan | lr 3.00e-04 | grad nan | tok/s 101452
  >>> saved checkpoint: checkpoint_step_004000_loss_nan.pt
step   4010 | loss nan | lr 2.94e-04 | grad nan | tok/s 118449
step   4020 | loss nan | lr 2.74e-04 | grad nan | tok/s 139618
step   4030 | loss nan | lr 2.42e-04 | grad nan | tok/s 144731
step   4040 | loss nan | lr 2.01e-04 | grad nan | tok/s 137142
step   4050 | loss nan | lr 1.55e-04 | grad nan | tok/s 142662
step   4060 | loss nan | lr 1.09e-04 | grad nan | tok/s 134716
step   4070 | loss nan | lr 6.65e-05 | grad nan | tok/s 140760
step   4080 | loss nan | lr 3.24e-05 | grad nan | tok/s 143468
step   4090 | loss nan | lr 9.84e-06 | grad nan | tok/s 145109
step   4100 | loss nan | lr 1.07e-06 | grad nan | tok/s 141642
step   4110 | loss nan | lr 6.93e-06 | grad nan | tok/s 136778
step   4120 | loss nan | lr 2.68e-05 | grad nan | tok/s 144131
step   4130 | loss nan | lr 5.89e-05 | grad nan | tok/s 141066
step   4140 | loss nan | lr 9.98e-05 | grad nan | tok/s 145342
step   4150 | loss nan | lr 1.46e-04 | grad nan | tok/s 137665
step   4160 | loss nan | lr 1.92e-04 | grad nan | tok/s 142490
step   4170 | loss nan | lr 2.35e-04 | grad nan | tok/s 141993
step   4180 | loss nan | lr 2.69e-04 | grad nan | tok/s 146594
step   4190 | loss nan | lr 2.91e-04 | grad nan | tok/s 144870
step   4200 | loss nan | lr 3.00e-04 | grad nan | tok/s 143524
step   4210 | loss nan | lr 2.94e-04 | grad nan | tok/s 139268
step   4220 | loss nan | lr 2.74e-04 | grad nan | tok/s 139413
step   4230 | loss nan | lr 2.42e-04 | grad nan | tok/s 138395
step   4240 | loss nan | lr 2.01e-04 | grad nan | tok/s 143132
step   4250 | loss nan | lr 1.55e-04 | grad nan | tok/s 139155
step   4260 | loss nan | lr 1.09e-04 | grad nan | tok/s 146916
step   4270 | loss nan | lr 6.65e-05 | grad nan | tok/s 141173
step   4280 | loss nan | lr 3.24e-05 | grad nan | tok/s 138677
step   4290 | loss nan | lr 9.84e-06 | grad nan | tok/s 142734
step   4300 | loss nan | lr 1.07e-06 | grad nan | tok/s 141010
step   4310 | loss nan | lr 6.93e-06 | grad nan | tok/s 139570
step   4320 | loss nan | lr 2.68e-05 | grad nan | tok/s 143030
step   4330 | loss nan | lr 5.89e-05 | grad nan | tok/s 141377
step   4340 | loss nan | lr 9.98e-05 | grad nan | tok/s 139962
step   4350 | loss nan | lr 1.46e-04 | grad nan | tok/s 140871
step   4360 | loss nan | lr 1.92e-04 | grad nan | tok/s 136622
step   4370 | loss nan | lr 2.35e-04 | grad nan | tok/s 139725
step   4380 | loss nan | lr 2.69e-04 | grad nan | tok/s 140812
step   4390 | loss nan | lr 2.91e-04 | grad nan | tok/s 144678
step   4400 | loss nan | lr 3.00e-04 | grad nan | tok/s 139988
step   4410 | loss nan | lr 2.94e-04 | grad nan | tok/s 143071
step   4420 | loss nan | lr 2.74e-04 | grad nan | tok/s 140896
step   4430 | loss nan | lr 2.42e-04 | grad nan | tok/s 143212
step   4440 | loss nan | lr 2.01e-04 | grad nan | tok/s 134929
step   4450 | loss nan | lr 1.55e-04 | grad nan | tok/s 102967
step   4460 | loss nan | lr 1.09e-04 | grad nan | tok/s 102903
step   4470 | loss nan | lr 6.65e-05 | grad nan | tok/s 103636
step   4480 | loss nan | lr 3.24e-05 | grad nan | tok/s 101677
step   4490 | loss nan | lr 9.84e-06 | grad nan | tok/s 104115
step   4500 | loss nan | lr 1.07e-06 | grad nan | tok/s 104688
step   4510 | loss nan | lr 6.93e-06 | grad nan | tok/s 107449
step   4520 | loss nan | lr 2.68e-05 | grad nan | tok/s 107435
step   4530 | loss nan | lr 5.89e-05 | grad nan | tok/s 107533
step   4540 | loss nan | lr 9.98e-05 | grad nan | tok/s 104711
step   4550 | loss nan | lr 1.46e-04 | grad nan | tok/s 104475
step   4560 | loss nan | lr 1.92e-04 | grad nan | tok/s 104366
step   4570 | loss nan | lr 2.35e-04 | grad nan | tok/s 101057
step   4580 | loss nan | lr 2.69e-04 | grad nan | tok/s 103405
step   4590 | loss nan | lr 2.91e-04 | grad nan | tok/s 100725
step   4600 | loss nan | lr 3.00e-04 | grad nan | tok/s 103446
step   4610 | loss nan | lr 2.94e-04 | grad nan | tok/s 104434
step   4620 | loss nan | lr 2.74e-04 | grad nan | tok/s 104758
step   4630 | loss nan | lr 2.42e-04 | grad nan | tok/s 103055
step   4640 | loss nan | lr 2.01e-04 | grad nan | tok/s 101056
step   4650 | loss nan | lr 1.55e-04 | grad nan | tok/s 106585
step   4660 | loss nan | lr 1.09e-04 | grad nan | tok/s 107714
step   4670 | loss nan | lr 6.65e-05 | grad nan | tok/s 107634
step   4680 | loss nan | lr 3.24e-05 | grad nan | tok/s 107457
step   4690 | loss nan | lr 9.84e-06 | grad nan | tok/s 107549
step   4700 | loss nan | lr 1.07e-06 | grad nan | tok/s 107567
step   4710 | loss nan | lr 6.93e-06 | grad nan | tok/s 107857
step   4720 | loss nan | lr 2.68e-05 | grad nan | tok/s 107468
step   4730 | loss nan | lr 5.89e-05 | grad nan | tok/s 107479
step   4740 | loss nan | lr 9.98e-05 | grad nan | tok/s 107328
step   4750 | loss nan | lr 1.46e-04 | grad nan | tok/s 107535
step   4760 | loss nan | lr 1.92e-04 | grad nan | tok/s 107513
step   4770 | loss nan | lr 2.35e-04 | grad nan | tok/s 108100
step   4780 | loss nan | lr 2.69e-04 | grad nan | tok/s 108168
step   4790 | loss nan | lr 2.91e-04 | grad nan | tok/s 107570
step   4800 | loss nan | lr 3.00e-04 | grad nan | tok/s 107710
step   4810 | loss nan | lr 2.94e-04 | grad nan | tok/s 107519
step   4820 | loss nan | lr 2.74e-04 | grad nan | tok/s 104550
step   4830 | loss nan | lr 2.42e-04 | grad nan | tok/s 104702
step   4840 | loss nan | lr 2.01e-04 | grad nan | tok/s 99373
step   4850 | loss nan | lr 1.55e-04 | grad nan | tok/s 99817
step   4860 | loss nan | lr 1.09e-04 | grad nan | tok/s 102997
step   4870 | loss nan | lr 6.65e-05 | grad nan | tok/s 102010
step   4880 | loss nan | lr 3.24e-05 | grad nan | tok/s 105656
step   4890 | loss nan | lr 9.85e-06 | grad nan | tok/s 103185
step   4900 | loss nan | lr 1.07e-06 | grad nan | tok/s 102739
step   4910 | loss nan | lr 6.93e-06 | grad nan | tok/s 102274
step   4920 | loss nan | lr 2.68e-05 | grad nan | tok/s 103436
step   4930 | loss nan | lr 5.89e-05 | grad nan | tok/s 101409
step   4940 | loss nan | lr 9.98e-05 | grad nan | tok/s 105125
step   4950 | loss nan | lr 1.46e-04 | grad nan | tok/s 103335
step   4960 | loss nan | lr 1.92e-04 | grad nan | tok/s 102745
step   4970 | loss nan | lr 2.35e-04 | grad nan | tok/s 104244
step   4980 | loss nan | lr 2.69e-04 | grad nan | tok/s 107417
step   4990 | loss nan | lr 2.91e-04 | grad nan | tok/s 129252
step   5000 | loss nan | lr 3.00e-04 | grad nan | tok/s 149115
  >>> saved checkpoint: checkpoint_step_005000_loss_nan.pt
step   5010 | loss nan | lr 2.94e-04 | grad nan | tok/s 125351
step   5020 | loss nan | lr 2.74e-04 | grad nan | tok/s 149184
step   5030 | loss nan | lr 2.42e-04 | grad nan | tok/s 137413
step   5040 | loss nan | lr 2.01e-04 | grad nan | tok/s 114873
step   5050 | loss nan | lr 1.55e-04 | grad nan | tok/s 133410
step   5060 | loss nan | lr 1.09e-04 | grad nan | tok/s 141864
step   5070 | loss nan | lr 6.65e-05 | grad nan | tok/s 141123
step   5080 | loss nan | lr 3.24e-05 | grad nan | tok/s 146112
step   5090 | loss nan | lr 9.84e-06 | grad nan | tok/s 149191
step   5100 | loss nan | lr 1.07e-06 | grad nan | tok/s 143837

Training complete! Final step: 5102
